time_duration,seqlen,seq,attack
1,126,fcntl(2)~close(2)~close(2)~fcntl(2)~close(2)~fcntl(2)~close(2)~open(2) - read~old setgid(2)~open(2) - read~ioctl(2)~close(2)~setgroups(2)~old setuid(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~setrlimit(2)~auditon(2) - get audit state~close(2)~execve(2)~open(2) - read~mmap(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~close(2)~munmap(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~pipe(2)~fork(2)~close(2)~ioctl(2)~ioctl(2)~ioctl(2)~close(2)~close(2)~close(2)~close(2)~exit(2),0
1,83,close(2)~fcntl(2)~close(2)~close(2)~execve(2)~open(2) - read~mmap(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~close(2)~munmap(2)~open(2) - read~ioctl(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~munmap(2)~open(2) - read~ioctl(2)~close(2)~munmap(2)~munmap(2)~open(2) - read~close(2)~open(2) - read~close(2)~ioctl(2)~ioctl(2)~close(2)~close(2)~close(2)~exit(2),0
2,48,close(2)~close(2)~close(2)~access(2)~close(2)~execve(2)~open(2) - read~mmap(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~close(2)~open(2) - read~close(2)~setpgrp(2)~setpgrp(2)~old setuid(2)~old setgid(2)~ioctl(2)~ioctl(2)~fork(2)~ioctl(2)~setpgrp(2)~ioctl(2)~close(2)~close(2)~close(2)~close(2)~exit(2),0
2,229,execve(2)~open(2) - read~mmap(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~close(2)~munmap(2)~open(2) - read~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~open(2) - read~open(2) - read~ioctl(2)~close(2)~open(2) - read~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~sysinfo(2)~open(2) - read~close(2)~ioctl(2)~open(2) - read~ioctl(2)~close(2)~open(2) - read~sysinfo(2)~open(2) - read~open(2) - read~ioctl(2)~readlink(2)~stat(2)~open(2) - read~ioctl(2)~close(2)~close(2)~chdir(2)~access(2)~stat(2)~open(2) - read~open(2) - read~fcntl(2)~fcntl(2)~stat(2)~stat(2)~open(2) - read~ioctl(2)~close(2)~open(2) - write~fcntl(2)~open(2) - write~ioctl(2)~ioctl(2)~open(2) - read~stat(2)~close(2)~stat(2)~stat(2)~open(2) - read~open(2) - read~access(2)~ioctl(2)~close(2)~close(2)~open(2) - read~close(2)~open(2) - read~ioctl(2)~close(2)~open(2) - read~ioctl(2)~close(2)~open(2) - write~fcntl(2)~ioctl(2)~ioctl(2)~ioctl(2)~close(2)~open(2) - write~open(2) - read~fcntl(2)~putmsg(2)~open(2) - read~open(2) - read~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~close(2)~ioctl(2)~open(2) - read~close(2)~close(2)~unlink(2)~close(2)~fork(2)~old setuid(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~exit(2),0
4,126,fcntl(2)~close(2)~close(2)~fcntl(2)~close(2)~fcntl(2)~close(2)~open(2) - read~old setgid(2)~open(2) - read~ioctl(2)~close(2)~setgroups(2)~old setuid(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~setrlimit(2)~auditon(2) - get audit state~close(2)~execve(2)~open(2) - read~mmap(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~close(2)~munmap(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~pipe(2)~fork(2)~close(2)~ioctl(2)~ioctl(2)~ioctl(2)~close(2)~close(2)~close(2)~close(2)~exit(2),0
1,172,open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~munmap(2)~open(2) - read~ioctl(2)~close(2)~setgroups(2)~old setgid(2)~old setuid(2)~fcntl(2)~close(2)~fcntl(2)~close(2)~close(2)~fcntl(2)~close(2)~close(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~setpgrp(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~execve(2)~open(2) - read~mmap(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~close(2)~open(2) - read~close(2)~open(2) - read~ioctl(2)~ioctl(2)~ioctl(2)~open(2) - read~stat(2)~open(2) - write~open(2) - read~ioctl(2)~close(2)~open(2) - read~close(2)~ioctl(2)~old setuid(2)~pipe(2)~vfork(2)~close(2)~old setuid(2)~ioctl(2)~close(2)~chdir(2)~open(2) - read~ioctl(2)~close(2)~open(2) - read~ioctl(2)~close(2)~open(2) - read~ioctl(2)~close(2)~open(2) - read~ioctl(2)~close(2)~open(2) - read~open(2) - read~ioctl(2)~close(2)~open(2) - read~ioctl(2)~open(2) - read~ioctl(2)~close(2)~open(2) - read~ioctl(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~exit(2),0
3,189,fcntl(2)~close(2)~fcntl(2)~close(2)~close(2)~fcntl(2)~close(2)~close(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~setpgrp(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~execve(2)~open(2) - read~mmap(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~close(2)~munmap(2)~open(2) - read~old setgid(2)~open(2) - read~unlink(2)~open(2) - read~unlink(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~open(2) - read~ioctl(2)~close(2)~open(2) - read~close(2)~seteuid(2)~access(2)~lstat(2)~creat(2)~close(2)~link(2)~lstat(2)~unlink(2)~lstat(2)~open(2) - write~chmod(2)~close(2)~open(2) - read~ioctl(2)~close(2)~open(2) - read~ioctl(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~munmap(2)~open(2) - read~ioctl(2)~close(2)~open(2) - read~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~putmsg(2)~lstat(2)~unlink(2)~seteuid(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~exit(2),0
1,59,close(2)~close(2)~close(2)~access(2)~close(2)~execve(2)~open(2) - read~mmap(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~close(2)~open(2) - read~close(2)~setpgrp(2)~setpgrp(2)~old setuid(2)~ioctl(2)~close(2)~stat(2)~stat(2)~open(2) - read~close(2)~open(2) - read~close(2)~open(2) - read~open(2) - read~ioctl(2)~lstat(2)~lstat(2)~close(2)~close(2)~fcntl(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~exit(2),0
18,336,fcntl(2)~close(2)~close(2)~fcntl(2)~close(2)~fcntl(2)~close(2)~open(2) - read~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~setrlimit(2)~auditon(2) - get audit state~ioctl(2)~open(2) - read~ioctl(2)~close(2)~open(2) - read~ioctl(2)~close(2)~audit(2)~close(2)~execve(2)~open(2) - read~mmap(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~close(2)~munmap(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~auditon(2) - get audit state~close(2)~open(2) - write~ioctl(2)~ioctl(2)~ioctl(2)~open(2) - read~ioctl(2)~close(2)~open(2) - read~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~open(2) - read~ioctl(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~munmap(2)~open(2) - read~ioctl(2)~close(2)~stat(2)~seteuid(2)~seteuid(2)~stat(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~munmap(2)~open(2) - write~open(2) - write~close(2)~close(2)~seteuid(2)~stat(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~munmap(2)~setegid(2)~open(2) - read~ioctl(2)~close(2)~setgroups(2)~chdir(2)~chroot(2)~seteuid(2)~seteuid(2)~open(2) - read~open(2) - read~open(2) - read~open(2) - read~ftp access~audit(2)~seteuid(2)~open(2) - read~open(2) - read~setaudit(2)~pipe(2)~vfork(2)~close(2)~seteuid(2)~open(2) - read~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~seteuid(2)~ioctl(2)~ioctl(2)~ioctl(2)~fcntl(2)~putmsg-connect~getmsg(2)~getmsg(2)~ioctl(2)~ioctl(2)~ioctl(2)~close(2)~close(2)~chdir(2)~pipe(2)~vfork(2)~close(2)~seteuid(2)~open(2) - read~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~seteuid(2)~ioctl(2)~ioctl(2)~ioctl(2)~fcntl(2)~putmsg-connect~getmsg(2)~getmsg(2)~ioctl(2)~ioctl(2)~ioctl(2)~close(2)~close(2)~chdir(2)~open(2) - read~stat(2)~seteuid(2)~open(2) - read~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~seteuid(2)~ioctl(2)~ioctl(2)~ioctl(2)~fcntl(2)~putmsg-connect~getmsg(2)~getmsg(2)~ioctl(2)~ioctl(2)~ioctl(2)~close(2)~close(2)~open(2) - read~stat(2)~seteuid(2)~open(2) - read~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~seteuid(2)~ioctl(2)~ioctl(2)~ioctl(2)~fcntl(2)~putmsg-connect~getmsg(2)~getmsg(2)~ioctl(2)~ioctl(2)~ioctl(2)~close(2)~close(2)~chdir(2)~pipe(2)~vfork(2)~close(2)~seteuid(2)~open(2) - read~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~seteuid(2)~ioctl(2)~ioctl(2)~ioctl(2)~fcntl(2)~putmsg-connect~getmsg(2)~getmsg(2)~ioctl(2)~ioctl(2)~ioctl(2)~close(2)~close(2)~seteuid(2)~stat(2)~seteuid(2)~open(2) - write~open(2) - write~seteuid(2)~close(2)~close(2)~close(2)~close(2)~exit(2),0
0,108,fcntl(2)~close(2)~fcntl(2)~close(2)~close(2)~close(2)~close(2)~execve(2)~open(2) - read~mmap(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~close(2)~open(2) - read~close(2)~ioctl(2)~lstat(2)~open(2) - read~lstat(2)~lstat(2)~readlink(2)~lstat(2)~lstat(2)~lstat(2)~lstat(2)~lstat(2)~lstat(2)~close(2)~ioctl(2)~ioctl(2)~open(2) - read~open(2) - read~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~munmap(2)~stat(2)~open(2) - read~close(2)~stat(2)~stat(2)~open(2) - read~open(2) - read~stat(2)~open(2) - read~close(2)~stat(2)~stat(2)~open(2) - read~close(2)~open(2) - read~stat(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~open(2) - read~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~munmap(2)~munmap(2)~munmap(2)~munmap(2)~munmap(2)~munmap(2)~close(2)~munmap(2)~close(2)~close(2)~close(2)~exit(2),0
1,126,fcntl(2)~close(2)~close(2)~fcntl(2)~close(2)~fcntl(2)~close(2)~open(2) - read~old setgid(2)~open(2) - read~ioctl(2)~close(2)~setgroups(2)~old setuid(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~setrlimit(2)~auditon(2) - get audit state~close(2)~execve(2)~open(2) - read~mmap(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~close(2)~munmap(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~pipe(2)~fork(2)~close(2)~ioctl(2)~ioctl(2)~ioctl(2)~close(2)~close(2)~close(2)~close(2)~exit(2),0
0,188,fcntl(2)~close(2)~fcntl(2)~close(2)~close(2)~fcntl(2)~close(2)~close(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~setpgrp(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~execve(2)~open(2) - read~mmap(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~close(2)~munmap(2)~open(2) - read~old setgid(2)~open(2) - read~unlink(2)~open(2) - read~unlink(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~open(2) - read~ioctl(2)~close(2)~open(2) - read~close(2)~seteuid(2)~access(2)~lstat(2)~creat(2)~close(2)~link(2)~lstat(2)~unlink(2)~lstat(2)~open(2) - write~close(2)~open(2) - read~ioctl(2)~close(2)~open(2) - read~ioctl(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~munmap(2)~open(2) - read~ioctl(2)~close(2)~open(2) - read~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~putmsg(2)~lstat(2)~unlink(2)~seteuid(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~exit(2),0
1,74,fcntl(2)~close(2)~fcntl(2)~close(2)~close(2)~close(2)~close(2)~execve(2)~open(2) - read~mmap(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~close(2)~open(2) - read~close(2)~ioctl(2)~lstat(2)~open(2) - read~lstat(2)~lstat(2)~lstat(2)~lstat(2)~close(2)~ioctl(2)~ioctl(2)~open(2) - read~open(2) - read~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~munmap(2)~stat(2)~open(2) - read~close(2)~stat(2)~stat(2)~open(2) - read~open(2) - read~stat(2)~open(2) - read~close(2)~stat(2)~stat(2)~open(2) - read~close(2)~open(2) - read~stat(2)~close(2)~close(2)~close(2)~exit(2),0
1,28,execve(2)~open(2) - read~mmap(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~close(2)~open(2) - read~close(2)~open(2) - read~ioctl(2)~access(2)~chown(2)~ioctl(2)~access(2)~chmod(2)~close(2)~close(2)~close(2)~close(2)~close(2)~exit(2),0
1,188,fcntl(2)~close(2)~fcntl(2)~close(2)~close(2)~fcntl(2)~close(2)~close(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~fcntl(2)~setpgrp(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~execve(2)~open(2) - read~mmap(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~open(2) - read~close(2)~munmap(2)~open(2) - read~old setgid(2)~open(2) - read~unlink(2)~open(2) - read~unlink(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~open(2) - read~ioctl(2)~close(2)~open(2) - read~close(2)~seteuid(2)~access(2)~lstat(2)~creat(2)~close(2)~link(2)~lstat(2)~unlink(2)~lstat(2)~open(2) - write~close(2)~open(2) - read~ioctl(2)~close(2)~open(2) - read~ioctl(2)~close(2)~open(2) - read~mmap(2)~mmap(2)~munmap(2)~mmap(2)~close(2)~munmap(2)~open(2) - read~ioctl(2)~close(2)~open(2) - read~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~ioctl(2)~putmsg(2)~lstat(2)~unlink(2)~seteuid(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~close(2)~exit(2),0
